document_id,timestamp,volume,absolute_value
eslevu152038_BR2294_ID735,2019-08-30T15:00:00+00:00,0.6,0.6
eslevu152038_BR2294_ID735,2019-08-30T15:15:00+00:00,0.6,0.6
eslevu152038_BR2294_ID735,2019-08-30T15:30:00+00:00,0.9,0.9
eslevu152038_BR2294_ID735,2019-08-30T15:45:00+00:00,0.3,0.3
eslevu152038_BR2294_ID735,2019-08-30T16:00:00+00:00,0.3,0.3
eslevu152038_BR2294_ID735,2019-08-30T16:15:00+00:00,0.0,0.0
eslevu152038_BR2294_ID735,2019-08-30T16:30:00+00:00,0.0,0.0
eslevu152038_BR2294_ID735,2019-08-30T16:45:00+00:00,0.0,0.0
eslevu152038_BR2294_ID735,2019-08-30T17:00:00+00:00,0.0,0.0
eslevu152038_BR2294_ID735,2019-08-30T17:15:00+00:00,0.0,0.0
eslevu152038_BR2294_ID735,2019-08-30T17:30:00+00:00,0.0,0.0
eslevu152038_BR2294_ID735,2019-08-30T17:45:00+00:00,0.0,0.0
eslevu152038_BR2294_ID735,2019-08-30T18:00:00+00:00,0.0,0.0
eslevu152038_BR2294_ID735,2019-08-30T18:15:00+00:00,0.0,0.0
eslevu152038_BR2294_ID735,2019-08-30T18:30:00+00:00,0.0,0.0
eslevu152038_BR2294_ID735,2019-08-30T18:45:00+00:00,0.0,0.0
eslevu152038_BR2294_ID735,2019-08-30T19:00:00+00:00,0.0,0.0
eslevu152038_BR2294_ID735,2019-08-30T19:15:00+00:00,0.0,0.0
eslevu152038_BR2294_ID735,2019-08-30T19:30:00+00:00,0.0,0.0
eslevu152038_BR2294_ID735,2019-08-30T19:45:00+00:00,0.0,0.0
eslevu152038_BR2294_ID735,2019-08-30T20:00:00+00:00,0.0,0.0
eslevu152038_BR2294_ID735,2019-08-30T20:15:00+00:00,0.0,0.0
eslevu152038_BR2294_ID735,2019-08-30T20:30:00+00:00,0.0,0.0
eslevu152038_BR2294_ID735,2019-08-30T20:45:00+00:00,0.0,0.0
eslevu152038_BR2294_ID735,2019-08-30T21:00:00+00:00,0.0,0.0
eslevu152038_BR2294_ID735,2019-08-30T21:15:00+00:00,0.0,0.0
eslevu152038_BR2294_ID735,2019-08-30T21:30:00+00:00,0.0,0.0
eslevu152038_BR2294_ID735,2019-08-30T21:45:00+00:00,0.0,0.0
eslevu152038_BR2294_ID735,2019-08-30T22:00:00+00:00,0.0,0.0
